     0.454104E+09    0.499989E+00
     0.451397E+09    0.499990E+00
     0.448746E+09    0.499990E+00
     0.446095E+09    0.499990E+00
     0.443443E+09    0.499990E+00
     0.440792E+09    0.499990E+00
     0.438141E+09    0.499990E+00
     0.435490E+09    0.499990E+00
     0.432838E+09    0.499990E+00
     0.430187E+09    0.499990E+00
     0.427536E+09    0.499990E+00
     0.424885E+09    0.499990E+00
     0.422234E+09    0.499990E+00
     0.419582E+09    0.499990E+00
     0.416931E+09    0.499990E+00
     0.414280E+09    0.499990E+00
     0.411629E+09    0.499990E+00
     0.408978E+09    0.499990E+00
     0.406326E+09    0.499990E+00
     0.403675E+09    0.499990E+00
     0.401158E+09    0.499990E+00
     0.398817E+09    0.499990E+00
     0.396476E+09    0.499990E+00
     0.394136E+09    0.499990E+00
     0.391795E+09    0.499990E+00
     0.389454E+09    0.499990E+00
     0.387113E+09    0.499990E+00
     0.384772E+09    0.499990E+00
     0.382431E+09    0.499990E+00
     0.380091E+09    0.499990E+00
     0.377750E+09    0.499990E+00
     0.375409E+09    0.499990E+00
     0.373068E+09    0.499990E+00
     0.370727E+09    0.499990E+00
     0.368386E+09    0.499990E+00
     0.366046E+09    0.499990E+00
     0.363705E+09    0.499990E+00
     0.361364E+09    0.499990E+00
     0.359023E+09    0.499990E+00
     0.356682E+09    0.499990E+00
     0.354595E+09    0.499990E+00
     0.352663E+09    0.499990E+00
     0.350730E+09    0.499990E+00
     0.348797E+09    0.499990E+00
     0.346865E+09    0.499990E+00
     0.344932E+09    0.499990E+00
     0.342999E+09    0.499990E+00
     0.341067E+09    0.499990E+00
     0.339134E+09    0.499990E+00
     0.337202E+09    0.499990E+00
     0.335269E+09    0.499990E+00
     0.333336E+09    0.499990E+00
     0.331404E+09    0.499990E+00
     0.329471E+09    0.499990E+00
     0.327538E+09    0.499990E+00
     0.325606E+09    0.499990E+00
     0.323673E+09    0.499990E+00
     0.321740E+09    0.499990E+00
     0.319808E+09    0.499990E+00
     0.317875E+09    0.499990E+00
     0.315979E+09    0.499990E+00
     0.314178E+09    0.499990E+00
     0.312376E+09    0.499990E+00
     0.310574E+09    0.499990E+00
     0.308773E+09    0.499990E+00
     0.306971E+09    0.499990E+00
     0.305170E+09    0.499990E+00
